Superpixel,Mean B,Mean G,Mean R
0,123.39414414414415,134.40653153153153,143.99324324324326
1,59.856384262611634,61.05744629495535,62.897175959449676
2,127.95892457057505,134.8722927557879,141.857356235997
3,93.00967117988395,96.33397807865893,99.7666021921341
4,94.04797979797979,105.97811447811448,115.62710437710437
5,67.94082840236686,69.75316990701606,72.74809805579036
6,75.12883435582822,88.045245398773,100.5191717791411
7,98.14717741935483,105.5413306451613,110.43447580645162
8,77.54563492063492,79.2797619047619,83.48809523809524
9,69.58067375886525,74.14804964539007,78.46808510638297
10,105.49142367066895,110.83190394511149,116.25385934819897
11,114.86414708886619,129.80898876404495,137.57099080694587
12,164.77491408934708,180.42697594501718,195.1331615120275
13,51.04588394062078,62.96626180836707,73.5519568151147
14,126.72586872586872,128.58455598455598,132.02084942084943
15,99.41103965702037,100.13451232583066,103.64683815648446
16,74.12045889101339,83.2868068833652,94.24856596558317
17,163.3539276257723,183.6893203883495,209.92586054721977
18,118.38657044242234,133.08315029808597,152.46783809224976
19,106.33654688869413,117.91060473269063,132.68536371603855
20,79.1151832460733,86.79258960934354,96.23721304873138
21,75.28051181102362,90.68700787401575,108.60629921259843
22,145.2270478284772,156.40626717976912,173.75371083012644
23,87.23335621139327,87.98695950583391,90.90871654083733
24,83.90458999484271,95.36410520887055,98.87725631768953
25,98.57306122448979,100.14285714285714,103.98857142857143
26,57.01594048884166,62.8884165781084,71.10839532412328
27,70.75477463712758,76.89228418640184,82.5485103132162
28,63.44356578001438,68.47160316319194,74.08986340762041
29,58.049632352941174,67.51838235294117,70.20404411764706
30,104.83057395143487,121.97130242825607,124.6467991169978
31,100.9008109794136,101.36306924516532,105.0361821584529
32,73.62581168831169,81.02516233766234,87.8961038961039
33,62.184357541899445,63.037709497206706,65.87988826815642
34,96.88996763754045,102.50242718446601,107.38025889967638
35,79.46647847565279,84.0317572335921,88.21947776993649
36,154.98176291793314,177.41793313069908,192.19452887537994
37,158.28557213930347,184.23482587064677,203.163184079602
38,144.18562144597888,160.99878147847278,176.733956133225
39,114.3215859030837,122.69251101321586,130.1022026431718
40,121.0882096069869,133.97903930131005,145.48122270742357
41,144.10825114265094,144.0909309598268,146.70531633389464
42,58.39506172839506,67.91358024691358,74.38977072310405
43,71.64189584552369,77.29959040374489,81.24809830310123
44,92.51384083044982,96.46712802768167,99.37543252595155
45,96.90808297567955,105.62213876967095,112.28755364806867
46,159.53430116709364,176.19726729291204,189.3387418161116
47,132.7892283790782,146.03107198342826,156.31408596582082
48,125.44833278309673,137.95378012545393,149.51865302079895
49,102.05862533692722,107.03369272237197,110.54919137466307
50,74.42937062937062,81.4979020979021,85.16853146853147
51,104.79634216041151,126.63250142884358,147.58620689655172
52,77.74809823951315,93.34470767224516,109.25842208215606
53,109.98282694848085,107.99207397622193,108.90224570673712
54,126.02534965034965,136.80856643356643,143.4825174825175
55,101.88038277511961,120.32177033492823,131.7476076555024
56,57.08116883116883,63.82711038961039,69.88474025974025
57,53.649655172413794,65.82068965517242,67.36827586206897
58,145.16604244694133,164.05181023720348,178.32116104868913
59,100.42918660287081,117.67846889952153,119.40287081339713
60,84.49324324324324,96.45841995841995,105.46777546777547
61,69.01847051198963,83.61276733635775,84.81853532080363
62,86.6457055214724,101.8542944785276,112.4217791411043
63,59.45626045945535,71.7345200060855,83.09736802069071
64,76.61385199240986,90.53225806451613,97.47912713472486
65,128.94046937607328,143.2724670864339,154.86033199771035
66,140.63500931098696,144.8403165735568,150.1547951582868
67,101.63649425287356,103.05172413793103,106.42385057471265
68,195.45958083832335,205.09281437125748,216.67365269461078
69,69.17310087173101,75.31008717310087,81.29638854296388
70,64.609375,70.505859375,75.171875
71,153.2467028704422,164.44181536074476,176.222265321955
72,107.03966822935449,104.61016949152543,104.7291741795889
73,169.2508982035928,184.87544910179642,197.0634730538922
74,110.34148936170213,118.95531914893617,125.3595744680851
75,107.47488986784141,112.46960352422907,117.05022026431718
76,99.93200663349917,114.30790491984521,128.2498618021006
77,130.03977272727272,140.5831611570248,148.78047520661158
78,183.3028972783143,189.70676031606672,197.657594381036
79,165.95858708891595,165.816077953715,167.93909866017052
80,76.1105675146771,85.44716242661448,93.63698630136986
81,86.86812479897073,90.04406561595368,94.05339337407527
82,174.27465986394557,183.79336734693877,194.02551020408163
83,90.27164995442115,91.9179580674567,95.08751139471285
84,73.1500728508985,87.9538610976202,99.1287032540068
85,62.029705323193916,72.6440114068441,79.8555133079848
86,68.74092526690391,72.66192170818505,75.49750889679716
87,123.79449152542372,138.65466101694915,151.68785310734464
88,125.06216274552126,137.4262896611267,147.15799697819986
89,109.35127055306428,125.45889387144993,135.02840059790734
90,105.22942073170732,126.71875,144.6905487804878
91,85.75199150292087,104.68348380244291,114.69622942113648
92,82.56782428020185,87.61947165330959,93.51142772336004
93,63.89066852367688,67.05153203342618,70.5
94,85.35120643431635,103.29848078641645,104.67739052725648
95,91.57935483870968,90.7858064516129,89.83225806451613
96,70.33977900552486,69.32182320441989,71.87569060773481
97,106.67635506677141,130.52238805970148,146.9387274155538
98,75.72537149146946,87.74353329664282,87.58117776554761
99,78.15088449531737,86.01768990634756,91.45161290322581
100,95.47606614447345,101.20974760661444,104.96083550913838
101,64.79612640163099,66.5993883792049,67.32415902140673
102,89.09316154608523,107.8404360753221,110.57185332011893
103,115.85204081632654,129.94897959183675,138.14455782312925
104,117.17516339869282,118.99738562091503,125.68758169934641
105,123.0,153.45437262357413,185.069391634981
