Superpixel,Mean B,Mean G,Mean R
0,136.26428738045254,158.30324236062515,172.1614182411943
1,67.74914869466515,71.64018161180476,76.75936435868331
2,56.52795031055901,58.86335403726708,61.08229813664596
3,95.76852622814322,121.19983347210658,127.00999167360533
4,124.34504792332268,143.0055910543131,146.42571884984025
5,84.7677966101695,106.1,110.70423728813559
6,121.1375968992248,135.88565891472868,157.44767441860466
7,190.48726114649682,203.0748407643312,211.31528662420382
8,108.90279627163781,126.21171770972038,140.9041278295606
9,109.65047571357036,132.72658988482723,139.45017526289433
10,64.98630136986301,69.82945205479452,73.18013698630136
11,78.64671674339714,80.57039011388417,83.83910831112188
12,124.29544554455445,151.69425742574256,162.79881188118813
13,125.5007204610951,143.03458213256485,149.96613832853026
14,129.858687815429,161.10021629416005,183.49963950973324
15,93.58827838827838,85.90402930402931,86.803663003663
16,145.24208675263776,176.52754982415007,190.66529894490034
17,139.84805653710248,167.43757361601885,178.8321554770318
18,84.1875,110.17939814814815,129.60069444444446
19,57.46440677966102,78.43389830508474,93.0813559322034
20,58.72206832871653,81.74515235457064,97.44136657433056
21,75.77724568277463,78.28936293716441,80.18444347699898
22,60.881759483454395,62.934221146085555,65.14326069410815
23,63.02055968018275,63.80011422044546,65.48029697315819
24,88.8533724340176,113.00146627565982,128.8527440301634
25,93.20989505247377,110.78035982008996,127.58770614692654
26,75.08671171171171,76.90090090090091,79.72522522522523
27,113.5547520661157,135.54028925619835,147.2964876033058
28,85.75557578516158,86.96222121074192,90.43058716431497
29,78.38816855753646,83.11588330632091,89.26175040518639
30,84.59472934472934,98.54344729344729,109.73931623931624
31,66.97330807645945,75.8927156879628,78.59376614430859
32,63.619369369369366,78.40315315315316,81.89189189189189
33,135.76599423631123,154.74524495677232,170.09452449567723
34,131.6355140186916,149.12897196261682,159.03925233644858
35,121.36080870917574,130.53110419906687,137.6905132192846
36,110.25088028169014,118.63380281690141,129.48679577464787
37,157.3372995344025,179.51319192964303,197.39937920331093
38,95.41058394160584,108.34899635036497,117.34306569343066
39,88.19060370009737,107.7555988315482,110.00121713729308
40,66.82621951219512,66.95579268292683,69.6935975609756
41,190.6811881188119,199.0831683168317,211.9188118811881
42,61.237597911227155,64.06945169712793,67.3331592689295
43,85.09950538260111,106.99418097177771,108.63776549316265
44,68.03694581280789,67.91933497536945,68.04064039408867
45,59.21550387596899,58.38449612403101,54.562790697674416
46,106.23994452149792,123.91400832177531,126.47711511789181
47,62.228341584158414,62.649133663366335,61.92759900990099
48,64.98159509202453,66.78220858895706,66.74463190184049
49,84.85010482180293,89.10691823899371,91.43396226415095
50,98.88798783578306,129.10136847440447,136.57374556512926
51,78.35881877022653,79.35598705501619,79.72370550161813
52,120.45416204217535,151.78179800221974,161.75982241953386
53,71.79139382600562,82.26753975678204,104.4621141253508
54,90.60975609756098,99.94037940379404,120.12059620596206
55,58.36991150442478,64.34041297935103,69.34985250737464
56,73.8637037037037,76.28691358024692,77.29185185185185
57,140.3488533703961,150.21820708825572,168.62890896455872
58,93.55327868852459,98.68989071038251,103.74180327868852
59,60.40174672489083,71.82969432314411,88.0174672489083
60,115.57201309328968,135.4255319148936,145.84369885433716
61,78.35082458770614,87.0,92.91004497751125
62,101.44578063445988,112.3089363466722,119.32013269749119
63,102.55962441314554,108.71830985915493,115.59342723004694
64,57.20335066435587,66.60254188330445,73.22530329289428
65,87.55507372072853,91.50346921075456,95.35429314830876
66,76.71615720524018,80.75873362445415,86.02292576419214
67,179.03808752025932,188.20178282009724,194.97730956239872
68,169.40679726921934,191.473285841496,205.92045117245473
69,96.84714119019837,115.2637106184364,126.44224037339556
70,93.36300417246176,102.40333796940195,108.72739916550765
71,74.15256257449344,81.98569725864124,88.18235995232419
72,150.99910793933986,163.9335414808207,172.78233719892953
73,57.59928443649374,63.13774597495528,64.5098389982111
74,77.3088,87.3128,95.0112
75,70.77186588921283,74.89795918367346,77.55903790087464
76,153.2030303030303,158.62525252525253,165.45959595959596
77,194.8912162162162,206.27972972972972,216.71824324324325
78,164.55133079847909,189.6983523447402,202.81305449936627
79,70.40776699029126,74.48959778085991,78.07628294036061
80,169.85714285714286,183.76315789473685,192.2095864661654
81,81.09785522788204,90.19839142091153,95.93029490616622
82,88.57107641741989,106.06244864420707,117.02875924404273
83,174.14266929651546,193.34582511505587,211.01314924391846
84,115.50462962962963,120.69984567901234,126.65895061728395
85,132.68179068360556,145.7761645493043,153.71203871748335
86,131.86976744186046,148.06777408637873,159.16677740863787
87,91.91810634956249,93.94637648642585,95.66636751177923
88,135.71449704142012,145.25887573964496,153.19082840236686
89,112.02418328383538,119.22571064913025,121.89775137887145
90,163.47908445146015,175.72533543804263,186.12549329123914
91,154.78764675855027,174.5370086778969,188.01378254211332
92,136.15510204081633,143.1077551020408,147.6326530612245
93,92.6622340425532,96.83687943262412,99.15248226950355
94,128.1132578281146,144.42438374417054,154.6495669553631
95,61.753586497890296,61.8,62.41012658227848
96,105.09148084619783,125.78902229845626,128.4928530588908
97,85.95731707317073,108.14146341463415,109.90365853658537
98,124.26790374021455,130.4195418962018,135.67729776746884
99,83.53183023872678,104.62599469496021,109.15384615384616
100,99.23853820598006,123.934219269103,131.15415282392027
101,121.40609137055837,143.89755422242732,148.9566220581449
102,123.43727810650887,146.6733727810651,155.03491124260356
103,83.09545049063337,101.24531668153435,104.96788581623551
