Superpixel,Mean B,Mean G,Mean R
0,98.58901515151516,115.9905303030303,135.98295454545453
1,68.67120181405896,75.54346182917611,75.95767195767196
2,65.29792583280955,77.39597737272156,77.01319924575739
3,76.40525672371638,92.73288508557457,98.15158924205379
4,60.8982398239824,73.0935093509351,79.71397139713972
5,95.82554517133957,104.9239875389408,112.71214953271028
6,145.0300722515134,173.3163444639719,198.26108181995704
7,83.53082432242662,102.15110237326218,105.47254599073163
8,114.9437148217636,129.49437148217635,129.38086303939963
9,74.6276150627615,84.68451882845189,92.21171548117155
10,49.211598746081506,57.73510971786834,62.38401253918495
11,72.9625850340136,82.43650793650794,84.17460317460318
12,118.19830091661078,142.19897160742232,161.92689470154258
13,125.76502732240438,145.8415300546448,155.5206869633099
14,91.11770726714433,111.09621289662232,125.43091095189355
15,74.4636058230683,73.6875699888018,74.95744680851064
16,170.67029657089898,188.9374420759963,202.34291010194625
17,120.2157464212679,136.04294478527606,141.30572597137015
18,105.40862573099415,106.43932748538012,111.78874269005848
19,124.79554655870446,133.1626180836707,137.9068825910931
20,63.34746760895171,61.64075382803298,63.75029446407538
21,87.96656084656085,88.15703703703704,89.94730158730158
22,86.57567804024497,97.36803732866726,105.35462233887431
23,149.70724191063175,163.4391371340524,172.73189522342065
24,97.7348863006101,120.71159179145867,140.59567387687187
25,184.6968954248366,194.23039215686273,203.51633986928104
26,80.099891422367,73.51465798045602,71.85342019543974
27,123.13745787193066,125.51444390948484,128.46316803081368
28,137.49378453038673,143.65469613259668,150.81629834254144
29,82.04444444444445,88.15714285714286,91.22222222222223
30,99.97322057787174,123.65327695560254,141.9661733615222
31,101.37976929902396,118.3371783496007,134.70718722271516
32,60.406054279749476,65.4258872651357,67.5615866388309
33,129.4512195121951,137.56794425087108,143.4198606271777
34,94.53898886032562,103.23907455012854,108.51328191945159
35,83.68735083532219,91.60222752585521,98.38663484486874
36,76.6963141025641,75.87366452991454,76.48744658119658
37,58.679870654810024,64.40177849636217,65.95715440582053
38,75.65426497277677,91.1842105263158,96.19147005444646
39,77.31428571428572,84.99539170506912,87.68294930875577
40,99.6158038147139,139.8882833787466,164.93460490463215
41,94.05735140771637,124.71532846715328,147.23879040667362
42,93.76499589153657,110.936729663106,120.22925225965488
43,67.08963963963964,70.07252252252252,72.74594594594595
44,120.8873839009288,137.7294891640867,141.3482972136223
45,110.64803194523674,125.50541928123218,132.63662293211638
46,90.60800196367207,109.07339224349533,109.42341678939617
47,99.6786751888437,102.5862870424172,106.643811737362
48,84.23164556962026,88.49303797468355,90.53987341772152
49,136.88434303697875,149.6498819826908,160.9158143194335
50,81.24377224199289,83.63879003558719,84.30427046263345
51,75.30560823625034,77.61284204822542,80.47358439447304
52,106.8095667870036,123.77707581227436,127.41335740072202
53,66.935703084161,66.1845269210664,66.8128593831678
54,63.83180652253573,68.81385122755589,70.93880542323195
55,87.3225111555624,119.30897061086321,127.50376981074011
56,81.53635757171448,82.6971314209473,84.97931954636424
57,61.474726775956285,67.85245901639344,68.62773224043715
58,68.08453237410072,82.94460431654676,86.03489208633094
59,128.6525974025974,132.34334415584416,136.53977272727272
60,99.79726205997392,115.03585397653194,120.55215123859192
61,106.28113440197288,114.98828606658446,121.85203452527743
62,59.840862422997944,63.44455852156057,63.63244353182751
63,142.90350877192984,155.99043062200957,161.50558213716107
64,115.33513189448442,120.5599520383693,127.0167865707434
65,82.81238373638055,91.28647355833112,93.83630082381079
66,55.650862068965516,58.8426724137931,58.359913793103445
67,124.0,142.46356123215628,148.54921111945904
68,100.8704761904762,127.5047619047619,140.94857142857143
69,96.53119730185497,113.56492411467116,115.40809443507588
70,83.45088339222615,108.28621908127208,119.49399293286218
71,139.8401174989509,150.91984892992028,154.13176668065464
72,84.10882352941177,85.25,86.31176470588235
73,60.15883100381195,79.30495552731894,88.02604828462516
74,110.75982142857143,141.30803571428572,142.38482142857143
75,59.57427258805513,86.42113323124043,96.10490045941808
76,165.32050134288272,179.67144136078784,183.01969561324978
77,128.31095890410958,148.26438356164383,152.43116438356165
78,70.02753036437247,90.01052631578948,90.86396761133604
79,127.72811059907833,158.44623655913978,175.40015360983102
80,89.57945835462442,110.79662749105775,109.33009708737865
81,80.57552870090635,96.22658610271904,110.12537764350454
82,142.44516562220232,184.25738585496867,212.4427036705461
83,79.04823848238482,84.77235772357723,86.85745257452575
84,77.6384,91.4096,97.3136
85,68.25083166999335,73.17697937458416,74.40319361277444
86,120.30843528654218,134.48873148744366,141.7108821635544
87,56.303538175046555,67.78026070763501,70.81564245810056
88,172.70789163722026,186.21790341578327,198.23085983510012
